Id,Name,City,count,Words
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora,Las Vegas,1,"['best', 'alway', 'sora', 'favorit', 'amaz', 'vega', 'delici', 'recommend', 'perfect', 'mouth', 'extra', 'japan', 'go', 'rice', 'everi', 'bowl', 'meat', 'real', 'get', 'butter', 'even', 'definit', 'super', 'absolut', 'week']"
C9ImzBi5fn742ZcAYDww2A,Rise & Shine - A Steak & Egg Place,Las Vegas,1,"['best', 'everyth', 'vega', 'awesom', 'amaz', 'bread', 'recommend', 'fantast', 'happi', 'everi', 'decor', 'great', 'excel', 'shine', 'la', 'worth', 'delici', 'friendli', 'red', 'atmospher', 'rise', 'velvet', 'sweet', 'super', 'stop']"
fL-b760btOaGa85OJ9ut3w,Rollin Smoke Barbeque,Las Vegas,1,"['amaz', 'best', 'must', 'great', 'vega', 'excel', 'everyth', 'fantast', 'everi', 'omg', 'alway', 'heaven', 'us', 'stop', 'favorit', 'trip', 'love', 'perfect', 'delici', 'home', 'serious', 'leav', 'get', 'thank', 'dinner']"
0NmTwqYEQiKErDv4a55obg,Scarpetta,Las Vegas,1,"['amaz', 'everi', 'perfect', 'perfectli', 'best', 'fantast', 'everyth', 'incred', 'recommend', 'wine', 'experi', 'well', 'delici', 'eat', 'awesom', 'staff', 'top', 'spaghetti', 'ever', 'absolut', 'highli', '__exclamation__', 'restaur', 'la', 'mouth']"
iCQpiavjjPzJ5_3gPD5Ebg,Secret Pizza,Las Vegas,1,"['best', 'amaz', 'love', 'outsid', 'ever', 'perfect', 'awesom', 'everi', 'must', 'new', 'excel', 'oh', 'even', 'serious', 'sign', 'open', 'omg', 'delici', 'mouth', 'worth', 'heaven', 'alway', 'go', 'gambl', 'dream']"
eoHdUeQDNgQ6WYEnP2aiRw,Serendipity 3,Las Vegas,1,"['best', 'perfect', 'amaz', 'vega', 'delici', 'top', 'awesom', 'excel', 'love', 'treat', 'yummi', 'omg', 'worth', 'thank', 'visit', 'great', 'everyth', 'come', 'finish', 'absolut', 'must', 'made', 'everi', 'eat', 'quick']"
QJatAcxYgK1Zp9BRZMAx7g,Shake Shack,Las Vegas,1,"['amaz', 'perfect', 'love', 'absolut', 'must', 'delici', 'highli', 'best', 'open', 'enough', 'well', 'juici', 'make', 'recommend', 'fresh', 'friendli', 'soft', 'famili', 'share', 'mouth', 'bomb', 'vega', 'meat', 'move', 'made']"
3BCsAgo_1i4xMuTyLKMLRQ,SkinnyFATS,Las Vegas,1,"['awesom', 'vega', 'amaz', 'absolut', 'best', 'everyth', 'delici', 'perfect', 'must', 'servic', 'fantast', 'option', 'alway', 'fresh', 'strip', 'ate', 'worth', 'definit', 'want', 'everi', '__exclamation__', 'happi', 'drive', 'gem', 'man']"
A-uZAD4zP3rRxb44WUGV5w,Soho Japanese Restaurant,Las Vegas,1,"['amaz', 'best', 'vega', 'staff', 'sashimi', 'chef', 'recommend', 'john', 'fantast', 'everi', 'thank', 'qualiti', 'us', '__exclamation__', 'soho', 'awesom', 'town', 'incred', 'well', 'la', 'go', 'delici', 'food', 'live', 'wonder']"
LwQB9H3jZ9wTk24Lr-AnZQ,Spago by Wolfgang Puck,Las Vegas,1,"['best', 'amaz', 'ever', 'make', 'wonder', 'everyth', 'perfectli', 'staff', 'favorit', 'meal', 'top', 'delici', 'fresh', 'great', 'tuna', 'duck', 'truli', 'soup', 'menu', 'incred', 'even', 'everi', 'super', 'next', '__exclamation__']"
Fi-2ruy5x600SX4avnrFuA,Spice Market Buffet,Las Vegas,1,"['everyth', 'best', 'well', 'differ', 'recommend', 'great', 'seafood', 'vega', 'place', 'alway', 'delici', 'bellagio', 'middl', 'italian', 'candi', 'visit', '2', 'highli', '__exclamation__', 'awesom', 'everi', 'vegetarian', 'dinner', 'perfect', 'quit']"
bpRo8L8dkhgbJhdIKa9mwA,STK Las Vegas,Las Vegas,1,"['amaz', 'love', 'best', 'perfect', 'stk', 'alway', 'everyth', 'everi', 'vega', 'awesom', 'servic', 'worth', 'must', 'outstand', 'definit', 'thank', 'chees', 'even', 'wonder', 'favorit', 'side', 'experi', 'vibe', 'tuna', 'die']"
pKk7jCFIm96qDdk0laVT2w,StripSteak,Las Vegas,1,"['ever', 'perfect', 'truffl', 'best', 'favorit', '__exclamation__', 'fantast', 'cap', 'vega', 'enough', 'wonder', 'amaz', 'top', 'wow', 'sauc', 'cocktail', 'highli', 'everi', 'tender', 'one', 'thank', 'recommend', 'rib', 'also', 'made']"
JyxHvtj-syke7m9rbza7mA,Sushi House Goyemon,Las Vegas,1,"['vega', 'best', 'fresh', 'goyemon', 'delici', 'everi', 'alway', 'great', 'perfect', 'excel', 'tempura', 'amaz', 'recommend', 'favorit', 'pork', 'dessert', 'fast', '__exclamation__', 'awesom', 'quick', 'thank', 'back', 'belli', 'everyth', 'everyon']"
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,Las Vegas,1,"['best', 'amaz', 'manag', 'recommend', 'highli', 'staff', 'steak', 'eat', 'fantast', 'attent', 'favorit', 'make', 'menu', 'delici', 'come', 'top', 'music', 'absolut', 'perfect', 'sake', 'wonder', 'definit', 'outstand', 'second', 'hand']"
pH0BLkL4cbxKzu471VZnuA,SUSHISAMBA - Las Vegas,Las Vegas,1,"['amaz', 'best', 'recommend', 'everyth', 'everi', 'love', 'favorit', 'alway', 'delici', 'mouth', 'incred', 'atmospher', 'ever', 'awesom', 'come', 'cours', 'vega', 'us', 'sure', 'perfect', 'suggest', 'phenomen', 'staff', 'dine', 'melt']"
RwMLuOkImBIqqYj4SSKSPg,Tacos El Gordo,Las Vegas,1,"['best', 'amaz', 'awesom', 'omg', 'ever', 'friendli', 'mexico', 'also', 'vega', 'adobada', 'beat', 'gordo', 'highli', 'mouth', 'visit', 'oh', 'love', 'move', 'thank', 'tostada', 'lol', 'yum', 'delici', 'pork', 'say']"
CiYLq33nAyghFkUR15pP-Q,TACOS EL GORDO,Las Vegas,1,"['amaz', 'best', 'vega', 'love', 'locat', 'lengua', 'awesom', 'pork', 'fresh', 'friend', 'favorit', 'everi', 'come', 'worth', 'sooooo', '5', 'english', 'wow', 'ever', 'open', 'wish', 'spici', 'ye', 'alway', 'crowd']"
fQt4D34vcJNtEf8Q4zte3w,TAO Asian Bistro,Las Vegas,1,"['amaz', 'best', 'everi', 'excel', '__exclamation__', 'awesom', 'favorit', 'must', 'visit', 'ever', 'perfect', 'fantast', 'long', 'incred', 'wow', '5', 'everyth', 'miso', 'five', 'well', 'wonton', 'glaze', 'thank', 'vega', 'servic']"
ECOkEVUodMLUxvI0PMI4gQ,Tao Nightclub,Las Vegas,1,"['love', 'awesom', 'favorit', 'vega', 'vip', 'experi', 'alway', 'amaz', 'well', 'promot', 'definit', 'tao', 'come', 'free', 'bottl', 'best', 'strong', 'two', 'night', '11', 'great', 'ton', 'know', 'parti', 'bomb']"
2weQS-RnoOBhb1KsHKyoSQ,The Buffet,Las Vegas,1,"['everyth', 'amaz', 'love', 'favorit', 'best', 'vega', 'make', 'well', 'also', 'ever', 'fantast', 'far', 'vegan', 'delici', 'everi', 'area', 'room', 'desert', 'fanci', 'get', 'mani', 'atmospher', 'next', 'made', 'perfect']"
LR0qF0FEVsCOhYWUOiH26A,The Buffet at ARIA,Las Vegas,1,"['amaz', 'favorit', 'love', 'great', 'best', 'everyth', 'etc', 'back', 'ever', 'everi', 'alway', 'american', 'sweet', 'delici', 'well', 'top', 'fantast', 'vega', 'pricey', 'perfect', 'name', 'outstand', 'never', 'must', 'crack']"
ujHiaprwCQ5ewziu0Vi9rw,The Buffet at Bellagio,Las Vegas,1,"['awesom', 'amaz', 'delici', 'everyth', 'hand', 'best', 'ever', 'excel', 'wonder', 'everi', 'alway', 'other', 'need', 'la', 'worth', 'woke', 'come', 'yum', 'everyon', 'omg', 'top', 'fresh', 'love', 'buffett', 'even']"
XXW_OFaYQkkGOGniujZFHg,The Peppermill Restaurant & Fireside Lounge,Las Vegas,1,"['love', 'awesom', 'favorit', 'amaz', 'fantast', 'everi', 'year', 'staff', 'ever', 'famili', 'best', 'definit', '10', 'vega', 'serv', 'everyth', 'friendli', 'plenti', 'excel', 'delici', 'alway', 'around', 'loung', 'new', 'start']"
dn_ipqbm7_jUz5X3rDez_A,Todd English P.U.B.,Las Vegas,1,"['amaz', 'best', 'awesom', 'us', 'delici', 'great', 'vega', 'time', 'must', 'perfectli', 'return', 'everi', 'made', 'excel', 'huge', 'yum', 'strip', 'surpris', 'wonder', 'super', 'custom', 'come', 'knowledg', 'tip', 'incred']"
xkVMIk_Vqh17f48ZQ_6b0w,Tom Colicchio's Craftsteak,Las Vegas,1,"['best', 'perfect', 'vega', 'ever', 'amaz', 'recommend', 'menu', 'perfectli', 'favorit', 'everi', 'life', 'love', 'wagyu', 'monkey', 'skirt', 'die', 'fantast', 'must', 'highli', 'top', 'alway', 'well', 'oh', 'risotto', 'heaven']"
uuGL8diLlHfeUeFuod3F-w,Tom's Urban,Las Vegas,1,"['amaz', 'awesom', 'excel', 'fantast', 'recommend', 'delici', 'best', 'great', 'love', 'sure', 'made', 'staff', 'definit', '__exclamation__', 'everi', 'friendli', 'everyth', 'vega', 'tri', 'select', 'dessert', 'mimosa', 'help', 'one', 'back']"
R_ZlcX46pPdjhjmfd043LA,Top of the World,Las Vegas,1,"['perfect', 'best', 'wow', 'amaz', 'recommend', 'well', 'experi', 'dinner', 'love', 'rotat', 'year', 'romant', 'excel', 'everyth', 'ate', 'reserv', 'awesom', 'vega', 'right', '5', 'whole', 'wonder', 'spectacular', 'place', 'night']"
EnCIojgP5KTr1leaysFE3A,Viva Las Arepas,Las Vegas,1,"['amaz', 'vega', 'best', 'everi', 'eat', '__exclamation__', 'fill', 'favorit', 'everyth', 'recommend', 'stuff', 'town', 'delici', 'awesom', 'come', 'excel', 'pabellon', 'incred', 'place', 'thank', 'know', 'nice', 'fantast', 'joint', 'absolut']"
K7lWdNUhCbcnEvI0NhGewg,Wicked Spoon,Las Vegas,1,"['best', 'amaz', 'everi', 'favorit', 'wonder', 'must', 'ever', 'thank', 'fantast', 'well', 'incred', 'la', 'start', 'friendli', 'room', 'serious', 'hand', 'huge', 'restaur', 'outstand', 'perfect', 'normal', 'includ', 'right', 'lol']"
N0apJkxIem2E8irTBRKnHw,Wolfgang Puck Bar & Grill Las Vegas,Las Vegas,1,"['amaz', 'best', 'ever', 'awesom', 'delici', 'everi', 'thank', 'fantast', 'waiter', 'make', 'alway', 'meal', 'experi', 'trip', 'vega', 'excel', 'friendli', 'everyth', 'staff', 'consist', 'place', 'attent', 'perfect', 'full', 'accommod']"
ugLqbAvBdRDc-gS4hpslXw,Yama Sushi,Las Vegas,1,"['best', 'worth', 'excel', 'delici', 'recommend', 'love', 'bar', 'amaz', 'highli', 'vega', 'definit', 'tri', 'restaur', 'everi', 'must', 'great', 'minut', 'full', 'hand', 'awesom', 'alway', 'buffet', 'top', 'fast', 'choic']"
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,Las Vegas,1,"['best', 'love', 'vega', 'delici', 'awesom', 'everi', 'excel', 'made', 'favorit', 'friendli', 'alway', 'peopl', 'ever', 'amaz', 'perfect', 'definit', 'sure', 'everyth', 'absolut', 'fantast', 'dinner', 'atmospher', 'huge', 'particular', 'everyon']"
faPVqws-x-5k2CQKDNtHxw,Yardbird Southern Table & Bar,Las Vegas,1,"['best', 'vega', 'amaz', 'recommend', 'perfect', 'meal', 'everyth', 'must', 'awesom', 'place', 'wow', 'made', 'excel', 'delici', 'perfectli', 'day', 'back', 'ever', 'friendli', 'everyon', 'gravi', 'big', 'well', 'favorit', 'dessert']"
eS29S_06lvsDW04wVrIVxg,Barrio Café,Phoenix,1,"['amaz', 'best', 'well', 'ever', 'recommend', 'everi', 'favorit', '__exclamation__', 'excel', 'margarita', 'locat', 'highli', 'great', 'phoenix', 'silvana', 'chef', 'go', 'everyth', 'worth', 'mexico', 'made', 'artwork', 'pomegran', 'atmospher', 'nogada']"
VyVIneSU7XAWgMBllI6LnQ,Bobby Q,Phoenix,1,"['amaz', 'best', 'ever', 'everyth', 'highli', 'delici', 'juici', 'recommend', 'excel', 'wonder', 'fantast', 'awesom', 'favorit', 'tender', 'mouth', 'also', 'melt', 'hog', 'stop', 'perfect', 'friendli', 'perfectli', 'well', 'fast', 'right']"
IsoLzudHC50oJLiEWpwV-w,Chelsea's Kitchen,Phoenix,1,"['amaz', 'perfect', 'everyth', 'best', 'fantast', 'everi', 'well', 'incred', 'wonder', 'got', 'restaur', 'definit', 'made', 'choic', 'staff', 'love', 'stop', 'thank', '__exclamation__', 'brunch', 'salad', 'brussel', 'ahi', 'even', 'also']"
cHdJXLlKNWixBXpDwEGb_A,Chino Bandido,Phoenix,1,"['favorit', 'delici', 'love', 'amaz', 'quesadilla', 'never', 'super', 'recommend', 'friendli', 'best', 'come', 'chino', 'let', 'first', 'fantast', 'look', 'get', 'live', 'jade', 'one', 'eat', 'heaven', 'ever', 'fri', 'absolut']"
9a3DrZvpYxVs3k_qwlCNSw,Cibo,Phoenix,1,"['amaz', 'perfect', 'fantast', 'phoenix', 'love', 'best', 'never', 'awesom', 'crepe', 'well', '__exclamation__', 'ever', 'live', 'wonder', 'wait', 'stop', 'wife', 'romant', 'favorit', 'highli', 'outstand', 'mind', 'itali', 'eat', 'enough']"
PVTfzxu7of57zo1jZwEzkg,FEZ,Phoenix,1,"['amaz', 'favorit', 'best', 'fez', 'delici', 'thoma', 'fantast', 'pear', 'wow', 'wonder', 'uniqu', 'everi', 'oh', 'comfort', 'live', 'absolut', 'perfect', 'last', 'fabul', 'five', '5', 'staff', 'fill', 'first', 'us']"
frCxZS7lPhEnQRJ3UY6m7A,La Santisima,Phoenix,1,"['mexican', 'ever', 'amaz', 'super', 'happi', 'phoenix', 'favorit', 'delici', 'best', 'die', 'excel', 'love', 'everi', 'come', 'recommend', 'incred', 'friendli', 'awesom', 'place', 'gem', 'trip', 'quick', '__exclamation__', 'atmospher', 'quesadilla']"
Xg5qEQiB-7L6kGJ5F4K3bQ,Little Miss BBQ,Phoenix,1,"['best', 'ever', '__exclamation__', 'well', 'fatti', 'worth', 'amaz', 'everyth', 'pull', 'earli', 'alway', 'everi', 'incred', 'come', 'phoenix', 'grit', 'super', 'review', 'today', 'hand', 'famili', 'absolut', 'need', 'even', 'jalapeño']"
YPavuOh2XsnRbLfl0DH2lQ,Lo-Lo's Chicken & Waffles,Phoenix,1,"['amaz', 'excel', 'delici', 'must', 'worth', 'best', 'friendli', 'everi', 'around', 'thing', 'phoenix', 'perfect', 'ever', 'jar', 'top', 'place', 'lo', 'everyth', 'live', 'juici', 'lemonad', 'week', 'serv', 'n', 'absolut']"
OgJ0KxwJcJ9R5bUK0ixCbg,Lux Central,Phoenix,1,"['favorit', 'best', 'recommend', 'amaz', 'worth', 'cocktail', 'delici', 'cafe', 'fantast', 'lux', 'lot', 'love', 'chill', 'highli', 'mix', 'welcom', 'white', 'haven', 'done', 'phoenix', 'black', 'room', 'ever', 'top', 'laid']"
L2p0vO3fsS2LC6hhQo3CzA,Matt's Big Breakfast,Phoenix,1,"['amaz', 'best', 'perfect', 'ever', 'delici', 'highli', 'wonder', 'worth', 'fresh', 'everi', 'line', 'recommend', 'well', 'alway', 'live', 'everyth', 'favorit', 'phoenix', 'must', 'town', 'total', 'weekend', 'perfectli', 'least', 'sourdough']"
whAwdYVty-jSNRhrYT2zHA,Pappadeaux Seafood Kitchen,Phoenix,1,"['amaz', 'recommend', 'top', 'salmon', 'excel', 'place', 'wonder', 'favorit', 'everyth', 'worth', 'attent', 'time', 'great', 'also', 'tri', 'seafood', 'best', 'spici', '__exclamation__', 'everi', 'delici', 'rich', 'full', 'absolut', 'die']"
pSQFynH1VxkfSmehRXlZWw,Pizzeria Bianco,Phoenix,1,"['perfect', 'amaz', 'best', 'everyth', 'fresh', 'everi', 'favorit', 'well', 'year', 'world', 'excel', 'atmospher', 'dinner', 'delici', 'itali', 'bianco', 'first', '__exclamation__', 'chri', 'biancoverd', 'complet', 'make', 'fantast', 'ever', 'made']"
u-SJ5QUwrNquL9VnXwl8cg,Postino Arcadia,Phoenix,1,"['favorit', 'best', 'thing', 'flavor', 'goat', 'well', 'awesom', 'die', 'board', 'excel', 'thank', 'say', 'must', 'amaz', 'valley', 'deal', 'alway', 'happi', 'plate', 'relax', 'never', 'fantast', 'even', '5', 'love']"
utIA0LyQmwP-9DRyxUe6qQ,Snooze An AM Eatery,Phoenix,1,"['amaz', 'best', 'staff', 'ever', 'delici', 'nice', 'fresh', 'benedict', 'top', 'favorit', 'share', 'worth', '__exclamation__', 'eaten', 'alway', 'oh', 'egg', 'well', 'day', 'come', 'everyth', 'excel', 'phoenix', 'awesom', 'made']"
z6-reuC5BYf_Rth9gMBfgQ,St. Francis Restaurant,Phoenix,1,"['best', 'everyth', 'love', 'phoenix', 'favorit', 'recommend', 'amaz', 'ever', 'made', 'hungri', 'awesom', 'delici', 'eat', 'outstand', 'perfect', 'franci', 'time', 'burger', 'steak', 'st', 'die', 'spici', 'never', 'pork', 'one']"
yNPh5SO-7wr8HPpVCDPbXQ,The Arrogant Butcher,Phoenix,1,"['amaz', 'love', 'excel', 'favorit', 'great', 'staff', 'dessert', 'highli', 'recommend', 'everi', 'top', 'filet', 'friendli', 'fabul', 'best', 'incred', 'also', 'server', 'phoenix', 'fantast', 'absolut', 'egg', 'wonder', 'wife', 'thank']"
k1QpHAkzKTrFYfk6u--VgQ,The Parlor,Phoenix,1,"['amaz', 'best', 'awesom', 'restaur', 'highli', 'everyth', 'ever', 'never', 'dessert', 'recommend', '__exclamation__', 'perfect', 'place', 'love', 'tri', 'right', 'absolut', 'day', 'everi', 'cocktail', 'made', 'ye', 'fantast', 'front', 'staff']"
