business_id,name,city,categories,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dessert,latenight,lunch,dinner,brunch,breakfast,HasTV,OutdoorSeating,RestaurantsAttire,RestaurantsAttire,RestaurantsPriceRange,stars,Nightlife,American (New),American (Traditional),Italian,Mexican,Pizza,Sandwiches,Seafood,Breakfast & Brunch,Japanese,Sushi Bars,Burgers,Asian Fusion,Steakhouses,Salad,Chinese,Coffee & Tea,Vegetarian,Desserts,Mediterranean,Thai,Barbeque,Bakeries,French,Indian
2Yq-Y-tDroP7mdDfcWJLCQ,Tacos Atoyac,Phoenix,"Restaurants,Mexican",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saQQmDQQJ14BVkm_sg53UA,Zaytoon Restaurant,Las Vegas,"Persian/Iranian,Food,Kosher,Halal,Restaurants,Mediterranean,Grocery,Middle Eastern",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ovtlrcsVRlgZZQUlHs_ovw,Vogue Bistro,Surprise,"Restaurants,French,American (New),Seafood",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,2,3.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3b94MZ9agaZL8SMBagTwpA,Bread and Butter,Henderson,"Bakeries,Breakfast & Brunch,Restaurants,Food",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
czyhvf93Txsfxdxqcm16mA,Rice n Noodle,Las Vegas,"Chinese,Restaurants,Noodles",0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nu1GQ_Q43JqzrWMZE_dE1Q,Searsucker,Las Vegas,"Restaurants,Bars,Nightlife,Comfort Food,American (New)",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEzaRCdhDfO2eM75HZNnUQ,Blue Sea Sushi and Izakaya,Las Vegas,"Japanese,Restaurants,Sushi Bars",0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,2,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8MWiywu09bhLWIpzVaD4gw,Aunties & Uncles,Toronto,"Breakfast & Brunch,Restaurants",0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,2,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L8rJht4Jw_BuR8gsckEWYg,The Cheesecake Factory,Charlotte,"Food,American (New),Desserts,Restaurants,American (Traditional)",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,2,3.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ZpMoI5EECS6Rm7KigN1gPg,Jasmine,Las Vegas,"Nightlife,Bars,Restaurants,Chinese,Japanese",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uCi2ropZuhG4XVcMDaurAw,Rachel's Kitchen,Henderson,"Juice Bars & Smoothies,Restaurants,Sandwiches,Food,Gluten-Free,Breakfast & Brunch,American (New)",0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ToFm2DhhTdr0Kv0A7Sdj6g,Timo Wine Bar,Phoenix,"Restaurants,Pizza,Tapas/Small Plates,Nightlife,American (New),Wine Bars,Bars",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hPclwunHi36YV8cPghWJBg,Thai Food To Go,Las Vegas,"Noodles,Thai,Asian Fusion,Restaurants,Fast Food",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ePt0qmZgU-fjqMoM1M2U3Q,Tottie's Asian Fusion,Scottsdale,"Thai,Asian Fusion,Restaurants,Vietnamese",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
mygLP5-SCnQwIev6LU9gWg,George's Famous Gyros,Scottsdale,"American (Traditional),Mediterranean,Restaurants,Greek",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mBOIef7a4hONEbSi_ai8Bw,Beast,Toronto,"Canadian (New),American (New),Restaurants,Tapas/Small Plates,Breakfast & Brunch",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaVTuhzi6EgWStb2eAjNjA,Presidio Cocina Mexicana,Phoenix,"Mexican,Nightlife,Food,Cafes,Beer,Wine & Spirits,Bars,Breakfast & Brunch,Cocktail Bars,Coffee & Tea,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,4.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bLi48v8Div6Qm2Fyaw0C6Q,Hodge's,Cleveland,"Restaurants,American (Traditional),Sports Bars,Burgers,Bars,American (New),Nightlife,Tapas/Small Plates",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,2,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jScBTQtdAt-8RshaiBEHgw,Served,Henderson,"Sandwiches,Restaurants,Mexican,Ethnic Food,American (New),Breakfast & Brunch,Asian Fusion,Food,Specialty Food,Korean",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,4.5,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qG_WEgPa8MBo1dPUOkTMlw,In-N-Out Burger,Las Vegas,"Burgers,Restaurants,Fast Food",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vqG1Z2XpS_PryPsfY0CSng,The Capital Grille,Charlotte,"Wine Bars,Bars,American (Traditional),Seafood,Steakhouses,Nightlife,Restaurants",0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,3,4.5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4p6Wce7Ed707QS2-yQkvZw,Kitchen 56,Phoenix,"Restaurants,American (New)",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BnpuVvPy3sfLlkqKCx6Xnw,Grand Cafe,Las Vegas,"Breakfast & Brunch,American (Traditional),Cafes,Restaurants,Burgers",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,2,2.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pmoIMK8zGWvKsVOPDBYfzg,Andre's,Las Vegas,"French,Restaurants,American (Traditional)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6oKZoCI_0ePyzfRqSFMBig,Roy's Restaurant,Chandler,"Seafood,Restaurants,Asian Fusion,Steakhouses,Sushi Bars,Hawaiian",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,3,4,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
K75oPh837az2upKWPS2LUQ,Paul's Pel'meni,Madison,"Russian,Food,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VKmGedwOk-16D7OawNg_ng,Buffet Asia,Las Vegas,"Korean,Japanese,Sushi Bars,Buffets,Dim Sum,Restaurants,Chinese",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ghVhlFpNhfBwWDFGSlt2JA,Sushi Neko,Las Vegas,"Sushi Bars,Restaurants,Food",0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xvdC8F0HmFpAFkJk6nXLg,YojiÍ© Japanese Fondue,Las Vegas,"Asian Fusion,Specialty Food,Food,Restaurants,Fondue,Japanese,Hot Pot,Desserts",0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,2,4.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
IbDCaYwFi-e-nhEmH-FYPA,Kona Grill,Chandler,"American (New),Sushi Bars,Restaurants",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,2,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBBp51YHui5gvXNSyUcLKg,Valle Luna Mexican Restaurant,Chandler,"Restaurants,Nightlife,Mexican",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,2,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HG3ROmv3FJZTMJPpThSXOw,Luke Wholey's Wild Alaskan Grille,Pittsburgh,"Cocktail Bars,Nightlife,Seafood,Restaurants,Bars,Dance Clubs,Sushi Bars",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
axi57Y3h5c8BxM1Xyj0KBw,Grimaldi's Pizzeria,Gilbert,"Pizza,Restaurants",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1Gpj_cqlEzitBCGAXj5aA,Gandhi India's Cuisine,Las Vegas,"Restaurants,Pakistani,Vegetarian,Vegan,Indian",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
lZZLmG1ANLq2Yb3KuVA4NA,Circus Buffet,Las Vegas,"Restaurants,Buffets,Arts & Entertainment,American (New),Casinos",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR0-w6VoZDAdvFQiq7P2Ug,Millie Creperie,Toronto,"Japanese,Creperies,Restaurants,Food,Desserts",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ibf4xvHWD4t1DOOZhidHBg,Modern Margarita,Phoenix,"Local Flavor,Restaurants,Wine Bars,Bars,Cocktail Bars,Nightlife,Mexican,Tapas/Small Plates",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,2,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D1czdOwjbkIWbXHqphwvXA,EllaEm's Soul Food,North Las Vegas,"Southern,Restaurants,Soul Food",0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pBFewLcdLnf1XwPTE4jtyQ,McFate's Tap + Barrel,Scottsdale,"Restaurants,Food,Breweries,Pizza,American (New)",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUhHkT1wfXsTLxt_tWwVXw,Thai Elephant,Tempe,"Restaurants,Thai",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
iJBnqweAPDTCfyMcRrG90w,Giant Hamburgers,Mesa,"Restaurants,Burgers,Breakfast & Brunch,Sandwiches",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,4.5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
m1LOUjVzAAoCS61BTL5i5g,Hodori Restaurant,Mesa,"Restaurants,Korean",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5sTFevXhGx01eLT4wF7Urg,Tanzy,Scottsdale,"Restaurants,Nightlife,Bars,Lounges,American (New),Italian,Mediterranean",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,2,3.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cPEo3-TmIqCwHLFGKZgwGg,Chou's Kitchen,Chandler,"Restaurants,Chinese",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n7V4cD-KqqE3OXk0irJTyA,GameWorks,Las Vegas,"Gastropubs,Restaurants,Arcades,American (New),Arts & Entertainment",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g-I48SaHtdIGR5ZEoVeNFw,Sushi Ken,Phoenix,"Restaurants,Sushi Bars",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5T0h9YCsXiDZyBsVIN9gcg,Viet Bistro,Las Vegas,"Restaurants,Vietnamese",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
csy-xJWM68SXabizUIhucA,Little Cleo's Seafood Legend,Phoenix,"Beer,Wine & Spirits,Event Planning & Services,American (New),Gluten-Free,Seafood,Food,Venues & Event Spaces,Restaurants",0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,2,4.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pxv5jBUOgsg6Rf6Z88e4mg,The Attic Ale House,Phoenix,"Nightlife,Wine Bars,American (New),Gastropubs,Pubs,Beer Gardens,Burgers,Restaurants,Bars,Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,2,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ytk8XVFegCSdSBXLDZutpw,Bachi Kitchen,Las Vegas,"Breakfast & Brunch,Asian Fusion,Bars,Nightlife,Burgers,Restaurants,Beer,Wine & Spirits,Food",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,3.5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
E0TK141YMBP0LBknhVKEqw,CrÍ_pe Cellar,Charlotte,"Restaurants,Gastropubs,American (New),Creperies,Sandwiches,Modern European",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sARavfidmIS878q5BtlyVQ,Í© by JosÍ© AndrÍ©s,Las Vegas,"Spanish,Restaurants,Nightlife,French,Bars,Wine Bars,Seafood",0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,4,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
eab04KSBbf30FqB4cH8erQ,Umami Ramen & Dumpling Bar,Madison,"Chinese,Japanese,Asian Fusion,Restaurants,Taiwanese",0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,2,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
_JZ7hXqOZ_MngjPWFgER0w,Pizza People Pub,Phoenix,"Pizza,American (New),Burgers,American (Traditional),Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,Phoenicia Cafe,Gilbert,"Mediterranean,Buffets,Halal,Restaurants,Greek",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
J9BmILDpV1Pr3GKU9XhjTQ,Little India Restaurant,Toronto,"Restaurants,Vegetarian,Food,Food Delivery Services,Buffets,Indian",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8nmjvYX4N67cxOsGfbEgjg,Studio Movie Grill,Charlotte,"Cinema,Nightlife,Arts & Entertainment,Restaurants,Bars,American (New),American (Traditional)",1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,2,2.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1WBVqmo7tgF0z0eGf4fPhQ,Pastaidea,Las Vegas,"Restaurants,Italian",0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,2,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBshKrdO914zw5sm8kgfPg,Flancer's,Gilbert,"Sandwiches,Burgers,Restaurants,Pizza",0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,2,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LNOnYo13ggdoEGD-syYHIA,Feast Buffet,Henderson,"American (Traditional),Barbeque,Seafood,Buffets,Restaurants,American (New),Food",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AnXovUgUHJap3QaDRnjL1w,Blueberry Hill Family Restaurant,Las Vegas,"American (New),Breakfast & Brunch,Diners,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OllK5_S-7svgSwbUfx1xYA,King's Noodle Restaurant,Toronto,"Noodles,Ethnic Food,Restaurants,Imported Food,Food,Chinese,Barbeque,Specialty Food",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MrSHPvHVdE_VzVN7iRz45Q,Enso Asian Bistro & Sushi Bar,Charlotte,"Nightlife,Sushi Bars,Restaurants,Asian Fusion,Lounges,Bars",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,2,3.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YQFcxE9UXrKc-QuTUu7twQ,Loco Patron,Scottsdale,"Restaurants,Mexican,Nightlife,Sports Bars,Bars",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,2,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vrKcFQPxj1Zzyj93yl-t6g,Topgolf,Gilbert,"American (New),Restaurants,Bars,Golf,Nightlife,Active Life",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nwHd2MbIGz0SNG8GpFjekw,Los Taquitos,Phoenix,"Mexican,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80Lkm305ZOkQdMEIvOy_lw,TAP Sports Bar,Las Vegas,"Nightlife,American (Traditional),Sports Bars,Restaurants,Bars",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jq9gzjKbVWgeMYzA0aFzxw,Lola Coffee,Phoenix,"Food,Coffee & Tea,Breakfast & Brunch,Restaurants",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
kne4oWWLq0FFHLA-gWuqoQ,Daily Dose Midtown,Phoenix,"Breakfast & Brunch,Bars,Restaurants,Caterers,Nightlife,American (New),Event Planning & Services",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xxo0GsAFxQzUGStmCG6jWw,Genghis Grill,Tempe,"Korean,Buffets,Vegetarian,Thai,Vegan,Mongolian,Chinese,Restaurants,Asian Fusion",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
QK9Sy16uWUqEwTPdoKSiEA,Black Bear Diner,Gilbert,"Restaurants,American (New),Breakfast & Brunch,Diners,American (Traditional)",0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,2,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34VuBMNaG9nJiyqsnoEgPg,Nori Sushi,Phoenix,"Restaurants,Nightlife,Sushi Bars,Bars,Asian Fusion,Lounges",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S1N5-ZXwR4fUIPs6dLnBYQ,Hue Thai,Las Vegas,"Restaurants,Chinese,Thai,Vietnamese",0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
mxMwo3zfJwVoCIayeNcA5w,East Ocean Dim Sum & Seafood Restaurant,Henderson,"Chinese,Dim Sum,Restaurants",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UUtWoDyREiy9MPdtTRFUYQ,George and Son's,Phoenix,"Buffets,Chinese,Thai,Asian Fusion,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
MNaPOkqm2vKeNG8EqkZWCg,Chicago Joe's,Las Vegas,"Sandwiches,Restaurants,Seafood,Italian",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gHngt6zpP683GKe1i23LUg,Grand Concourse,Pittsburgh,"Restaurants,Seafood,Breakfast & Brunch,American (Traditional)",0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,3,3.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hxUxeY8DG9lhyjCVo_s-pw,McFate Brewing Company,Scottsdale,"Restaurants,American (New),American (Traditional),Nightlife,Breweries,Gastropubs,Beer Gardens,Pizza,Food",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vdloJPM3bSpQTMlwdFek2A,Butcher and the Brewer,Cleveland,"Breweries,Nightlife,Pubs,American (New),Food,Restaurants,Bars,Beer,Wine & Spirits",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,2,3.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PQWE8a6Opjiuzt7DaX2R6Q,Blue Agave Mexican Cantina,Phoenix,"Mexican,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ksuxxeP_V73Y4iKPeLq77A,La Salsa Cantina,Las Vegas,"Restaurants,Mexican",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vQq_sX0kSAUdT3yLW06q5A,The Blind Pig,Scottsdale,"Restaurants,Italian,Diners,Mexican,Food,Butcher",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,Herringbone,Las Vegas,"Restaurants,Seafood,American (New)",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zidkKI_N1OPxsiddTOQH_Q,Naked BBQ,Phoenix,"American (New),Restaurants,Southern,Barbeque",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
